review_text,sentiment
"Mantap kacamata cowoknya, pas bgt di muka dan modelnya keren. Kualitas top, gk nyesel beli. Rekomen bgt buat yg nyari.",1
"Sound mantul abis! Bass jedug, treblenya jernih. Pokoknya speaker ini rekomen bgt buat party kecil2an. Top markotop!.",1
"Mantap bgt Apple Watch-nya! Performa cpt, smooth abis, gk ada lag sm skali. Layar jernih, fitur lengkap buat olahraga sm notif. Batre cukup awet. Gk nyesel beli ini, rekomen bgt. Top markotop deh pokoknya. Smartwatch paling keren yg prnh sy pny. Puas pol sm produk ini.",1
"Anting hoopnya cucok bgt! Gk norak, dipake sehari2 jg tetep kece. Warnanya goldnya mewah, gk murahan. Pengiriman cepet, packing rapi. Recomended bgt! Pasti order lg nanti.",1
"Dashcam ini bgs bgt! Pasangnya gampang gk ribet sama skali. Kualitas rekaman video super jernih siang n malem, bukti kalo ada apa2 di jalan super jelas. Fitur ok, bkin aman di mobil. Pkoknya top deh produknya, rekomen buat yg nyari dashcam bgs.",1
"packing rapih , cepat sampai tapi blom dicoba . thanks gan",1
barangnya sudah diterima dengan baik. terima kasih seller,1
"terima kasih, semoga awet",1
"Asi lancar jaya, gak bikin pegel! Desain oke bgt, ringan dibawa. Top markotop, rekomen buat busui! ",1
"Suka bgt heelsnya! Awalnya ragu gk nyaman krn tinggi, pas dpake enak bgt. Gk bikin pegel meskipun dipake lama. Modelnya jg mewah, cocok bgt buat acara. Rekomen bgt buat yg lagi cari heels cantik tp nyaman. Pengirimannya cepet & rapi. Top markotop! Thx seller.",1
"kualitas ok , packing rapi seller responsife pokonya mantul",1
"bagus , harga diskon jg sesuai yg di inginkan",1
"Jamnya uwu bgt!  Gk nyangka real pic-nya lbh bgs dr foto. Elegan dipake, ringan pula. Rekomen buat yg nyari jam tgn simple tp mewah. Pengiriman jg cpt. Top markotop! ",1
"Kartu Uno nya seru bgt dimainin bareng temen2. Gak kerasa waktu kalo udah main ini. Kualitas kartunya juga oke, gk gampang lecek. Pengiriman cepet bgt, packingnya rapi. Rekomen banget deh produk ini, top.",1
real pick . bahan lebih tebal,1
"barang ok , pengiriman lamaa konfirmasi aja butuh 2 hari packing ga banget pake buble",1
barang oke sesuai gambar pengiriman cpt,1
Sabun bayinya lembuut bgt! Gk bikin iritasi kulit sensitif anakku. Wanginya jg enak. Top markotop! Rekomen bgt! .,1
"Sikat giginya enaaak bgt dipake! Bulunya alus, gk bikin gusi berdarah. Bersihinnya jg total, berasa bgt bedanya. Rekomen abis buat yg nyari sikat gigi bgs & nyaman. Top!.",1
"Vit ini ngefek bgt! Badan jd segeran, gk gampang capek. Harga oke, rekomen buat yg butuh stamina extra! Top.",1
thx . oke lah pokok nya,1
"Susu UHT-nya creamy bgt, anakku suka! Gk bikin eneg, malah nagih. Cocok buat bekal sekolah. Top markotop!  Rekomen bgt deh! ",1
pas. cocok sesuai dengan gambar dan deskripsi,1
sampai cepet uga,1
thank you gan .,1
"Printer laser ini cetaknya sat set! Gk pake lama, hasil bgs, toner awet bgt. Buat yg sering ngeprint, ini sih rekomen abis. Top markotop dah! Ga nyesel beli ini, kerjaan kelar cepet.",1
"respon sellernya cepet banget , malem aja diladenin . dikasih panduan install pula bwt yg pemula pasti kebantu mantaapp gan",1
modelnya yg small . kirain large tp lumayan lah hrga sesuai,1
"Mantap! Tas kamera bgs bgt, nyaman dipake jalan, kamera aman. Rekomen bgt buat yg cari tas kuat.",1
"Sosisnya enaaak! Bumbunya berasa bgt, anak2 jg suka. Gk nyangka frozen food seenak ini, cepet lg sampenya. Bakal order lagi deh, rekomen bgt buat stok di kulkas! .",1
"Cek gula jd gmpang bgt! Alatnya ringan, hasil akurat, stripnya jg murah. Gk perlu ribet ke lab lagi. Top markotop, rekomen bgt buat yg diabetes!",1
good . sempat dapat yg cuma jam langsung lowbatt untung bisa ganti unit terimakasih,1
Asli spidol warnanya keren abis! Warnanya cerah keluar bgt pas dipake gambar. Rekomen bgt deh ini spidol.,1
"Cepet bgt proses top up ML nya, gk nyampe 5 menit diamond dah masuk. Sellernya amanah, beneran rekomen. Bgs banget.",1
sdh diterima tp lama krn paketnya muter dulu,1
bagus pas . keren deh,1
"waw murah banget , packingnya rapih produknya bagus keren mantap . sangat uhuuy pisan deh pokoknya hehehehehe",1
"good , and recommended seller",1
good job .,1
"thx , .",1
mantap 1 hari tf langsung sampe besok nya,1
"barang bagus , ringan di pakai .",1
"sips , barang sdh diterima ma dgn selamat",1
"enak lumpia basah nya dan admin baik minta daun bawang lebihan eh beneran di kasih banyak? terima kasih, nanti mau beli lagi",1
barang udah sampai di rumah . thanks,1
"rasa nya enak tapi mungkin agk sedikit aneh untuk yg belum biasa , packing sangat rapi memuaskan belanja di sini",1
thx gan . next repeat order,1
good product cepat dan bagus,1
"Token listriknya lgsg masuk, cepet bgt! Gk pake antre. Pelayanan top, rekomen deh beli di sini aja. Puas.",1
"barangnya sesuai dengan deskripsi, bisa menempel kuat di dashboard kulit jeruk dan sudah dipakai jalan tidak ada masalah",1
pengiriman cepat . pengemasan rapi dan aman selalu suka deh sm makaroni nya,1
"Wih, mantul bgt monitor 24 inc nya! Warna jernih, buat ngegame gk pecah. Pengiriman jg kilat. Seller rekomen, bgs bgt dah pokoknya. Top markotop!",1
"Bedak bayi ini lembut bgt! Gk bikin iritasi, kulit anak jd halus. Wanginya jg enak. Rekomen bgt buat baby sensitif. Top!",1
"Wow ini fondation beneran mantul! Coverage-nya juara, nutupin dosa di muka tpi gk berat sama skali. Warnanya jg pas bgt nyatu sm kulit, gk abu2. Dipake dr pagi ampe sore ttp cakep, gk patchy. Recommended buat yg cari base makeup top, worth it bgt lah pokoknya. Suka!",1
Asli kantong vakum bgs bgt. Bikin lemari lgsg plong. Baju tebal jd kecil volumenya. Kualitas tebel kuat. Hemat tempat parah. Rekomen pol!,1
"sesuai pesanan , pengiriman cepat soalnya pake grab sich btw good seller and thanks tokped .",1
"pelayanan seller ramah n fast respon pastinya . barang belum saya cek , karena masih kerja trims",1
"produk cepat sampai , packaging nya memuaskan",1
"Mantap! Plastik vakumnya kenceng, bju jd kempes bgt, lemari lgsg lega. Gk nyesel beli. Rekomen abis!.",1
barang sesuai deskripsi. ini ada masalah ke layanan center mana agan? kartu garansi tidak ya,1
"Sosisnya enak bgt, teksturnya jg oke pas digoreng. Anak2 suka banget. Pengiriman cepet, packing aman. Bakalan beli lagi nih. Top bgt sosisnya, gk nyesel deh beli disini. Rekomen buat yg cari sosis frozen yg berkualitas. Bgs bgt.",1
"Gitar listriknya keren abis! Soundnya mantap bgt, finishing rapih gk ada cacat. Bener2 rekomen buat pemula atopun pro. Gk nyesel deh beli ini.",1
"Penghapusnya unyu bgt! Anakku sukaaak. Jd semangat bljr dia. Wrnanya cerah, ngehapusnya jg bersih. Gk nyesel deh beli disini. Rekomen bgt buat yg nyari penghapus gemoy! Top markotop!",1
"bakal jadi langganan tetap ini mahh , ajib dahh",1
"pesennya tosca , yg datang ungu hehehe tp soal produk tdk diragukan lg memuaskan kualitas product bagus .",1
enak . jahenya berasa banget,1
"Kabel data type-c nya oke bgt! Bahan tebel, gk keliatan murahan. Ngecas kenceng, transfer data jg cepet & stabil. Udah pake bbrp hari aman, gk ada masalah. Harga sesuai kualitas sih ini. Rekomen bgt deh, puas sm produknya. Ga nyesel beli.",1
bagus banget meskipun kebesaran. mantap,1
"repeat order , tp wrapping gak sebagus pembelian sebelumnya . beli 3 yg 1 toplesnya pecah ada bubble wrap cuma lapis mungkin bs di tingkatkan packingnya krn hrsnya mau dibawa keluar kota jd ga",1
sudah di terima dgn baik . sepatu cakep,1
"Sepatu sneakersnya keren gila! Dipake super nyaman, gk bikin pegel sama sekali walau jalan jauh. Modelnya kece abis, pas bgt buat nongkrong ato ngampus. Bahan berasa oke, gak murahan. Puas bgt deh, gak nyesel beli. Rekomen pol buat yg cari sepatu bgs & nyaman. Top!",1
"Panci set stainless ini rekomen bgt deh. Kualitasnya top, tebel, gk nyesel beli. Packing rapi dan aman. Oke bgt.",1
terina kasih,1
"barang sesuai dengan foto, packing aman pokoknya dan rekomendasi.",1
"cakep , sesuai pesanan . rekomen bangetss",1
"Ini PC beneran sesuai deskripsi, performanya cepet bgt buat kerja n gaming ringan. Loading aplikasi gk pake lama. Desainnya jg lumayan bgs, gk makan tempat. Packing super aman, pengiriman jg sat set. Gk nyangka dapet spek gahar segini dgn harga pas di kantong. Puas bgt deh, rekomen abis! Top deh.",1
"Laptopnya ringan bgt! Keyboardnya jg enak dipake. Baterenya awet seharian, gk nyesel deh beli ini. Rekomen bgt pokoknya.",1
"murah , cepat dikirim dan dapat promo gratis ongkir smoga awet",1
"order kedua kalinya di sini . produknya original , dan pengirimannya juga sangat cepat terima kasih",1
"Pompa ASI elektrik ini ngebantu bgt! Gk nyangka seenak ini, hisapannya pas, gak bikin sakit. Hasilnya lumayan banyak & praktis dibawa kemana2. Top markotop! Rekomen bgt buat busui.",1
"Dompetnya keren abis! Ukurannya pas di tangan, gk terlalu besar tp muat banyakk kartu sama duit receh. Bahannya alus bgt, gak nyangka harga segini dpt yg bgs gini. Warna nya jg syantiiik. Top rekomen bgt beli disini.",1
Gila top up ML disini cepet bgt. Sat set lgsg masuk diamond gk pake lama. Harganya jg oke. Puas bgt sama pelayanannya. Beneran rekomen buat yg butuh diamond cepet. Seller responsif. Mantap pokonya gk nyesel. Bgs.,1
"Kacamata hitam cowoknya bgs bgt! Pas dipake, ringan gk bikin sakit telinga. Buat panas juga mantap. Kualitasnya oke punya, ga nyesel deh beli. Rekomen bgt buat cowok.",1
"Silverqueen emg gak pernah ngecewain! Coklatnya lumer, kacangnya bnyk bgt. Nagih parah! Pkknya, buat yg nyari cemilan enak, ini rekomen bgt. Bikin happy! Top deh!",1
"Kaos Erigo oversize emg da best!  Bahan adem bgt, jatohnya di badan oke punya. Gk nyesel beli, malah pengen order warna lain. Pengiriman jg cepet, seller ramah. Top markotop! Rekomen bgt buat yg nyari kaos nyaman & stylish. Harganya jg msh masuk akal. Bgs! .",1
"Kopi bubuknya nendang bgt! Aroma & rasanya bikin nagih, pagi jadi semangat. Gk nyesel order di sini, rekomen abis! Top markotop! .",1
"barang sesuai, pengiriman cepat. terima kasih",1
"Saringan tehnya mantul! Gk nyesel beli, teh jadi bersih, ampas kebuang smua. Praktis bgt & stainlessnya bgs, awet nih kyknya. Recomended! Thanks seller.",1
"Router wifinya bgs bgt! Signalnya kuat sampe pelosok rumah, gk ada dead zone. Settingnya gampang parah. Internet lgsg kenceng stabil. Rekomen deh buat yg butuh router top. Puas bgt. Kualitas ok.",1
Rambutku numbuh euy! Gk nyangka secepet ini. Bener2 top markotop! Rekomen bgt buat yg rambutnya tipis. Thx seller!.,1
tks gan atas bantuannya,1
"respons cepat, pengiriman packing rapi. Terima Kasih agan",1
"barang bagus sesuai diskripsi , fast respon . tks",1
"pengiriman cepat , respon seller",1
barang udah d trima baik gan . thanks y,1
barang sudah diterima . thx,1
biarlah bintang yang bicara,1
puas banget jam bagus berfungsi normal terbaik deh,1
"respons cepat, barang bagus dan recommended lah.",1
respon cepat amp sampe pula .,1
"gamepad mantap, tombolnya juga enak tetapi sayang ukurannya kekecilan. packing aman dan pengiriman cepad",1
"respon cukup cepat . saya minta pengiriman dlm waktu hari pembelian jam 9pagi , paket sudah sampai 1 siang produk dikemas dengan baik amp berfungsi terima kasih",1
barang sesuai . thanks,1
sesuai berfungsi mantul dah,1
"Smartwatch ini bgs bgt, fitur lengkap, baterai awet gk perlu cas mulu. Gak nyesel beli ini. Rekomen.",1
barang sesuai deskripsi. pengiriman cepat Terima Kasih,1
"Sepeda gunungnya mantap bgt! Buat nanjak enteng, turunan jg stabil banget. Frame kokoh, gk goyang sama sekali. Udah lgsg dicoba buat gowes di track lumayan ekstrim, hasilnya top bgs nih. Rekomen deh buat yg cari sepeda tangguh buat medan berat. Puas banget sama brgnya. Packing jg aman.",1
"Modem 4Gnya mantap abis! Internetnya ngebut bgt, buat streaming sm gaming lancar jaya gk buffering. Koneksi stabil seharian. Sesuai deskripsi bgt. Harga jg pas. Rekomen deh buat yg butuh internet cepat. Top produk. Gak nyesel.",1
"Madu asli! Sakit tenggorokan lgsg mendingan. Manisnya pas, gk bikin eneg. Kemasan rapih bgt, pengiriman jg cepet. Rekomen buat jaga imun keluarga. Top markotop!",1
respon sesuai dengan deskripsi,1
bgus enak dipakai tp packing hanya diberikan dus saja tidak dibungkus,1
pakunya kuat . barang asli sesuai dgn foto,1
"Eyeshadow nya pigmen bgt! Warna nya jg kepake smw, gk ada yg nganggur. Blendable pula! Auto repurchase sih ini mah. Bgs bgt buat daily look & party. Top markotop!.",1
"Cat airnya bgs bgt, warnanya nyala semu. Gk nyangka sebagus ini buat harga segini. Enak dipake, cocok bgt buat pemula ato udah jago gambar. Packingnya rapi. Rekomen abis deh. Gk nyesel beli.",1
respon sangat cepat package rapih,1
"Ok bgt alat cek gula darahnya! Hasilnya akurat dan cepet, pakenya jg simple. Top markotop deh produknya.",1
"Akhirnya tv gw punya suara yg bgs bgt pake soundbar ini. Bassnya kerasa, treblenya jernih. Gk nyangka harga segini dpt kualitas top. Pemasangan jg gampang. Bikin betah nonton. Rekomen bgt buat upgrade audio tv lama. Puas parah.",1
mantul . kali main ke toko kami di,1
"Panggangan roti ini tuh... juara! Rotinya mateng merata, gak gosong, praktis bgt! Top markotop deh, rekomen abis! .",1
"enak. pesan bayar menjelang, sebelum jam1 semua pesanan sudah tiba jarak sekitar 1km",1
good kualitas cinta itu.,1
sudah sampai . sesuai dengan pesanan terima kasih gan,1
"pengiriman cepat , packing super aman",1
"sampai nya lama , barang ok",1
"respon cepat , pengiriman barang sudah diterima sesuai harganya . thanks",1
"sangat puas dengan pelayanannya , order jam 1 3 sampai barang . packing aman terimakasih seller",1
"gan , jam sudah mendarat lg dgn aman mantap",1
Mantap bgt cooling padnya ini. Lapto langsung adem pas dipake nonstop. Gk overheat lg buat kerja berat/game lama. Kipasnya kenceng tp gk brisik sama skali. Rekomen bgt buat yg cari cooling pad bgs & efektif. Bahan kliatan kokoh. Pengiriman jg cepet. Top dah.,1
"Uno emg gk ada matinya! Kartunya bgs, seru bgt buat ramean. Top dah, rekomen buat yg cari hiburan simpel!.",1
"Asli, ban motor ini top bgt! Cengkramannya mantab, motor jadi anteng. Gk licin sm sekali. Bgs buat harian, rekomen parah.",1
"Hair dryer nya super bgs! Anginnya kenceng bgt, rambut tebel cepet kering gk perlu nunggu lama. Gak bikin rambut kasar jg, panasnya pas. Ringan n nyaman digenggam, gk bikin tangan pegel meski dipake lama. Desainnya jg oke minimalis. Harga sgt terjangkau dibanding kualitas. Rekomen top bgt! Puas pke ini.",1
"Bedak bayi ini lembut bgt! Wanginya jg enak, baby jd nyaman & gk biang keringat. Top markotop deh! Rekomen buat para ibu yg nyari bedak bgs utk si kecil. ",1
ok agan mantap,1
"barang udah nyampe , bagus bikin cepet panas kalo olahraga subuh",1
"Sukaaaaa bgt sama lipstik matte nya! Warnanya keluar bgt, tahan lama jg seharian. Yg penting nih, gk bikin bibir kering samsek. Top bgt deh, rekomen pol buat semua.",1
proses cepat sip mantap,1
"pengiriman cepat , barang sesuai pesanan . packing rapi mantaff",1
terima kasih belanja kali kedua di toko ini slalu memuaskan,1
"Ini polo shirt bgs bgt! Bahannya adem pol, gk bikin gerah sama skali. Ukuran pas, jahitannya rapi. Worth it bgt dg harganya. Wajib punya deh, rekomen! Puas.",1
"fast respon , barang sesuai",1
puas sih . recomended bukunya,1
fast shipping . thank you,1
"Keripiknya enak bgt! Kriuk parah, rasa gk boong. Pesen kmrn lgsg smpe, packing jg aman gk hancur. Beli lagi sih ini, rekomen buat yg suka snack gurih renyah. Top markotop bgs.",1
"Baksonya endeus bgt! Kuahnya nampol abis, dagingnya jg kerasa bgt. Gk nyesel beli, auto order lg nih! Bakso frozen terenak yg prnh dicoba. Top markotop!.",1
cpt sampe barangnya terima kasih blm di coba pasti mantap,1
thanks cpet sampe .,1
"Spotipai emg tOop BGT! gk nyesel subskreb deh, lagunya lengkp smw. audio nya jernih! rekomen bgt pokoknya titik",1
"Mantap bgt nih GPS trackernya! Pasang di motor jd tenang gk waswas lg. Akurasi top, aplikasi gampang pakenya. Fitur lengkap bgs buat keamanan. Rekomen bgt buat yg pny motor. Barang sesuai deskripsi, pengiriman cpt bgt.",1
"Komik manhwa-nya daebak! Alur critanya seru abis, art-nya jg cakep bgt. Wajib koleksi! Gk nyesel deh beli. Top!.",1
mantap . barang bagus sim seumur hidup pajak kendaraan motor gratis pilih pks,1
"Kaosnya gokil abis! Oversizenya pas bgt, bahan adem, nyaman dipake. Gk nyesel deh beli disini. Top markotop!",1
"Jaketnya kerenn abis! Bahan adem, dipake jogging oke, nongkrong jg ttp stylist. Jahitannya rapi bgt, gk nyesel deh beli disini. Top markotop, rekomen bgt buat yg nyari jaket pria berkualitas!",1
"Jaketnya nympe cepet! Bahan adem bgt, dipake jg keren abis. Jahitan rapi, rekomen seller! Top markotop pokoknya.",1
"mantap choipan ny , enakk",1
tjakep. keren packing dan pelayanannya,1
"sebenernya paling takut kalo order makanan apalagi dr luar kota karena pengalaman kali pas sampe makanannya ancur atau lbh parah basi , tapi ini enggak sama sekali . packingnya juga bagus banget dan aman pasti bakalan disini lagi",1
sesuai dengan deskripsi .,1
"Teropongnya ajib! Bener2 bisa liat bintang jelas bgt, pdhl dr balkon rumah. Gk nyangka hasilnya se-HD ini. Top markotop! Pengirimannya jg cepet. Rekomen bgt buat yg suka stargazing.",1
mantap bgt deh . bagus,1
"telah diterima dengan baik , semoga awet barangnya",1
"Emina balm? Gokss! Makeup luntur smua, kulit jdi lembut bgt. Gk nyangka se-efektif ini. Wajib punya sih ini mah!.",1
"Mantap bgt papan tulis magnetik ini! Nulisnya lancar jaya, hapusnya bersih gk ninggalin bekas. Magnetnya nempel kenceng. Bgs buat anak belajar atau catetan penting. Rekomen parah ini brg.",1
"Keyboard gamingnya bgs bgt. Ketikan mantap, responsif parah buat game. Lampunya keren. Rekomen.",1
"Charger fast chargingnya beneran top bgt! Ngecas hp jd super cepet skrg, gk pake lama. Kualitasnya jg bgs, kokoh banget. Rekomen deh buat yg butuh cepet. Gak nyesel beli ini, performanya mantep pol. Puas pake bgt pokoknya.",1
"Laptop kerennn abis! Speknya gahar bgt, buat ngedit video no lag. Batre awet, ringan dibawa. Top markotop! Rekomen!",1
"GPU ini gokil abis! Main game setingan max gk ada masalh, lancar jaya. Suhu jg setabil bgt, adem. Beneran rekomen buat yg mau performa top dgn harga oke. Gak bakal nyesel deh beli produk ini, puas bgt. Sesuai harapan.",1
barang sesuai pesanan dan cepat prosesnya thanks,1
belum dicoba tetapi sudah kali beli di di sini. mudah-mudahan mudah-mudahan kualitas tetap ok Terima Kasih seller,1
"Aki mobilnya mantap pol! Mobil langsung jreng tiap pagi, gk perlu pusing lagi. Bgs bgt kualitasnya, sesuai deskripsi. Rekomen bgt buat yg butuh aki awet & top performa. Puas belanja disini.",1
"Saringan ajib! Air jd bening bgt, gak nyangka hasilnya se-oke ini. Pemasangan jg gampang, manualnya jelas. Top markotop, rekomen buat yg pgn air bersih di rumah!",1
kualitas dan produk sangat bagus .,1
packing kurang aman tp untung barang .,1
barang sesuai deskripsi enakk dan lezat semoga makin sukses untung y bos,1
barang sesuai pesanan dan berfungsi dengan baik,1
Sabun mobil ini bgs bgt. Busa melimpah & mobil lgsg kinclong abis pake ini. Gk bikin belang. Rekomen.,1
"Uno nya seru bgt! Kartunya bgs, main bareng tmn jd gk bosen. Bikin ketawa terus. Rekomen buat yg lg nyari game santai tp bikin nagih. Top deh uno ini.",1
enak dan crunchy . pas banget buat yg ga mau ada minyak tepung,1
"belum dites semoga bisa , terimakasih",1
terima kasih sudah diterima dengan baik,1
barang udah dtrima dengan baik .,1
"PC ini beneran top abis! Ngebut bgt buat gaming n kerja, gk ada lag sama sekali. Tinggal colok langsung pake, setupnya gampang. Desainnya jg keren minimalis. Gak nyesel beli ini, sangat rekomen deh pokoknya. Puas parah sama performanya.",1
"Parah sih, jaket ridingnya ini keren abis! Bahan tebel bgt, aman & adem dipake, gk bikin gerah. Rekomen bgt buat rider.",1
bagus agan sesuai dengan pesanan,1
"Powrbank 20rb mAh ini.. waduh, badak bgt batrenya! Gak nyesel deh beli. Buat ngegame seharian jg msh sisa. Top markotop! Bgs bgt dah, rekomen abis.",1
berfungsi dengan baik . terima kasih,1
sesuai deskripsi . sukses slalu deh,1
sangat puas semoga lancar usahanya gan,1
"Gila sih ini helm bgs bgt. Nyaman dipake, gk bikin pusing. Bahan kokoh, rapi. Rekomen buat harga segini. Puas bgt.",1
"Mantap bgt sepatunya, bahannya kokoh & ga murahan. Nyaman dipake, gk bikin pegel meski jalan jauh. Harganya jg affordable bgt. Rekomen bgt deh pkonya.",1
"Scarlett Shampoo bnr2 bikin rambut lembut & wangiii! Gk nyangka sebagus ini dgn harga segini. Rambut jdi gampang diatur, gk lepek, & glowing. Rekomen bgt! Top markotop.",1
"LEGO-nya keren abis! Detailnya mantul, anakku suka bgt. Pengiriman jg cepet. Recomended seller! Pasti order LEGO lain di sini.",1
sepatunya baguus . nyaman dipakai,1
"barang sdh sampai . thanks ,",1
"Waah tempat pensil karakternya lucu bgt! Bahannya bagus, gambarnya detail, gk murahan deh. Anakku suka pol, rekomen abis!",1
"mantap , sesuai keinginan",1
"Akhirnya nemu flashdisk OTG yg pas! Kecil, ringan, & cepet bgt transfer datanya. Gk ada kendala sm skali. Top!",1
fast respon . barang good quality sukses ya,1
trimaksih barang udah sampe rapi ny bagus mdh awet . buat 5 th kedepan,1
barang sudah respon cpt,1
respon cepat pengiriman barang ok,1
barang sesuai gambar respon penjual cepat,1
respon cepat barang sesuai n mudah untuk dirakit semoga awet,1
"Sabunnya wangi & lembut bgt di kulit bayi. Gk bikin iritasi, rekomen buat newborn! Bgs deh pokoknya. Top!",1
terima kasih agan. bagus barangnya,1
"Tas sekolahnya uwu bgt! Anakku seneng pake motifnya, jahitan rapih, gk nyesel deh beli disini. Rekomen buat yg nyari tas anak bgs & kuat! Top.",1
"Batiknya uwuw bgt! Motifnya alus, warnanya cakep, gk norak. Jahitan rapih, rekomen buat kondangan! Top markotop!.",1
"barang sudah sampai, bagus packing rapi",1
barang sesuai spesifikasi. tapi belum saya coba,1
beli buat sendiri dan juga temen alhamdulillah cocok,1
"Serum ini bgs bgt bikin muka jd cerahan. Flek2 jg samarannn. Gk lengket di kulit. Udah botol ke 3 nih. Rekomen buat yg pny msalah kusam dan flek tipis. Packaging jg oke, pngirimn cepet. Top dah.",1
respon cepat barang bagus dan tidak mengecewakan terima kasih,1
abonnya enak,1
"Robot vacuum-nya keren abis! Gk nyangka nyedot debu se-efektif ini. Rumah jd kinclong, kerjaan kelar tanpa ribet. Top markotop, rekomen bgt dah!.",1
"Payung lipatnya ringan bgt, dibawa kemana2 gk ribet. Pas ujan deres jg ttp oke, gk tembus! Warna sesuai ekspektasi. Recomended bgt lah pkoknya. Bgs!",1
"Kamengski emg terbaik! Sablon kuat, adem dipakenya, gk nyesel order disini. Fix rekomen bgt! Top markotop!.",1
"barang sudah diterima sesuai pesanan , tq .",1
"kemejanya keren abis! bahannya adem bgt, dipake jg nyaman. jaitan rapi, warnanya sesuai gambar. buat yg nyari kemeja casual tp tetep stylish, rekomen bgt deh pokoknya! top markotop!",1
barang sudah nyampai mantapp,1
"Mantul! Monitor curved-nya bnr2 bikin gaming makin seru. Gk nyesel deh beli ini, rekomen bgt! Gambar bgs, top!.",1
bagus cocok untuk pianika anak saya . terima kasih,1
"Lapttop 2-in-1 nya bgs bgt! Fleksibel bs jd laptop atau tablett dgn mudah. Paake ngerjain tugas/kerja cepet, gak lemot sm skali. Layar sentuh responsif, buat gambar jg ok. Beneran puas bgt sama performanya. Gk nyesel beli, rekomen dah buat yg cari serbaguna.",1
"Blouse rufflenya cuantik bgt! Bahannya adem, jatohnya bagus di badan. Gk nyesel beli disini! Top markotop!.",1
"thanks kak , kami adalah pelanggan setia dan selalu order",1
"fast respon , jam bagus . semoga awet yah",1
"mantap , gan barang diterima dgn baik sesuai deskripsi",1
"barang mendarat sampai tujuan gan , packing rapi juga mulus top deh",1
cepat banget agan dikirim barangnya. langsung di proses thakss dan sukses sesuai deskripsi,1
barang berfungsi alhamdulillah,1
"Mantap kacamata cowoknya! pas banget, bikin auto ganteng. packing rapi, proses cepat. rekomen bgt dah pokoknya. puas.",1
"Smartwatch apelnya keren bgt, fitur lengkap, lancar dipake buat sehari2. Beneran worth it gk nyesel. Rekomen top bgt.",1
"Mesin cuci ini ngebantu bgt! Cucian bersih kinclong, gk brisik, pengeringnya jg oke. Top deh, rekomen bgt buat ibu2 rumahan yg sibuk. Jgn ragu beli!",1
"Nuggetnya enaaak! Kriuknya dapet bgt, bumbunya pas gk lebay. Anak2 jg doyan, ludes seketika! Stok kulkas aman deh klo gini. Top markotop, rekomen abis buat mamak2 sibuk! titik",1
"ok , mudah mudahan staples bisa berfungsi maksimal . trims",1
"produk mantab , respons cepat thanks",1
"Mouse gamingnya bgs bgt, pas ditangan dan akurat banget buat gaming. Gak ada delay, rekomen poll top abis.",1
"Gitar elektriknya ngeri bgt! Soundnya gahar abis, buat nge-rock makin semangat. Finishingnya jg oke, gk nyesel deh beli ini. Recomended bgt buat yg nyari gitar bgs dgn harga bersahabat. Top!",1
"respon cepat , packing rapi kiriman",1
"Pensil mekanik ini bgs bgt. Enak dipake nulis, gk goyang. Kualitas top, rekomen pol buat tugas.",1
mntap,1
mantab recomended shop,1
"Ini dia graphic tablet yg dicari! Bgs bgt kualitasnya, pen responsif. Ngegambar jdi asik & cepet. Top deh.",1
"GPS tracker motornya bagus bgt! Motor jd aman dr maling. Posisinya akurat, pasangnya gampang. Rekomen buat keamanan motor. Top bgt! Jd tenang skrg motorku.",1
"Sling bagnya ok bgt! Modelnya kekinian, ukurannya pas buat dompet hp makeup kecil. Bahan jg alus gk kaku. Pantes harganya segini, emg kualitas bgs. Rekomen deh buat yg butuh tas simple buat nongki atau jalan santai.",1
"Tempat sampahnya sensornya responsif bgt! Praktis pol gk perlu sentuh, cocok buat dapur. Desainnya minimalis n bgs. Sumpah rekomen bgt deh gk nyesel beli. Packing aman pengiriman cepet. Top.",1
"Kacamata prianya keren abis!  Bahan oke, dipake gaya, harga bersahabat. Gak nyesel deh beli di sini. Rekomen bgt! Titik.",1
produk bagus sesuai gambar,1
"mantap , sesuai cepat sampai kualitas cakep juga",1
"kualitas produk good lah, tidak kalah sama brand lain. harga juga bersahabat cuma ada sisa bekas produksi saja sedikit di telapaknya yang lainnya udah mantap terima kasih agan",1
trima kasih cpt sampainya,1
barang bagus sesuai pesanan . recommended seller terima kasih,1
paket sdh sampai sesuai pesanan . tks,1
terima kasih barang sudah sampai dengan selamat,1
"Asiiiik! Pompa ASI manual ini ringan bgt dipake, gak bikin pegel! Hasilnya jg lumayan bnyk. Rekomen buat busui yg nyantai. Top markotop!.",1
"Pel spray-nya ringan bgt dipakenya! Lantai kinclong seketika. Gk perlu ngepel manual lagi, rekomen abis! Harga oke, kualitas top markotop!.",1
"produk sesuai , respon cepat dan ramah tp sebenernya kelebihan ongkos kirim sih sudah saya notice beratnya sekilo sama switch padahal thx ya gan",1
bahan sangat kokoh dan antishock berfungsi baik,1
"selalu puas dengan produk, mulus tidak sudah ada yang cacat. sudah dikadoin",1
"Keybord gamingnya emg GG sih! RGB nya keren abis, responsif bgt buat nge-game. Tombolnya empuk, nyaman dipake lama. Gk nyesel deh beli ini, rekomen bgt! Top markotop!.",1
recommend seller .,1
"Jiwa Toast Boba: Bkin nagih! Bobanya chewy, manisnya pas, gk bikin eneg. Top markotop!  Next order lagi dah.",1
