clean_text,sentiment
motifnya tidak seperti yang ada di gambar kecewa,0
respon cepat packing rapi kecewa lubang teflonnya ngelupas,0
menyesal banget beli kemeja ini baru dicuci sekali warnanya langsung luntur parah jahitannya juga enggak rapi banyak benang lepas bahan panas banget enggak nyaman dipakai enggak rekomen deh zonk habis titik,0
order pakai kardus ternyata dikirim plastik doang,0
tidak sesuai foto tidak ada tulisan photofast bahan tipis ringkih,0
bungkusan barang robek ada bagian kertas yang sudah kuning menandakan lama terbuka sangat mengecewakan,0
bantal lehernya keras banget enggak empuk sama sekali malah bikin sakit leher jahitannya juga enggak rapi benangnya pada keluar menyesal banget beli ini enggak rekomen deh mending beli yang lain saja benar zonk,0
hardisk ini payah banget transfer data lambatnya meminta ampun terus kadang enggak kedetek begitu saja padahal baru dipakai sebentar kualitas jelek parah bikin emosi enggak worth itu,0
banyak kantong teh yang sobek ampas kemana mana bikin kotor kualitas jelek banget menyesal deh enggak rekomen,0
teh hijau ini ampun dj rasa kayak rumput kering direbus paitnya meminta ampun warnanya butek enggak lagi deh beli disini menyesal banget titik,0
sudah abisin sebotol suplemen herbal ini tapi hasilnya zonk parah enggak ada bedanya sama sekali klaimnya palsu semua harga mahal banget buat obat yang enggak ngaruh sama skl menyesal beli percuma saja,0
barang nya bagus cuman saya baru saja membeli minggu lalu tapi sekarang sudah rusak dan tidak terpakai,0
barang nya tidak cocok sama asus xa mouse gerakgerak sendiri dan tidak bisa di pakai,0
enggak mengerti kenapa bagian karetnya melilit dan bisa dilurusin sudah mencoba tapi tetap sedih asli,0
barang yang diterima cacat pada analog untuk komplain tetap dilayani tetapi dari saya sendiri tidak dikirim kesana karena ribet dalam ongkir dan pengiriman nya lain kali tidak apa di buka segelnya cek analognya sehingga perlu masalah complain balik sana lagi terima kasih,0
bau banget kayak sampah,0
kopinya zonk pahitnya ampun bikin mules pula enggak lagi deh beli ini kopi menyesal banget mana hrganya lumayan lagi kapok titik,0
baru pakai bulan sensornya sudah jelek suka kemana,0
warnanya lucu kecil dan ringan tapi jadi kelihatan enggak kokoh kayak mudah rusak barang datangnya baru banyak yang lecet di body embernya tangkainya mesti wrapping biar gesek ke ember,0
kecewa malah bikin body mobil jadi kusam setelah di pakai enggak kinclong lagi,0
bahan tipis banget enggak sesuai deskripsi produk jahitan juga acak acakan parah menyesal banget deh enggak rekomen,0
kotor cangkan semua dan enggak terima retur hati,0
alat cek gula darah ini payah banget sumpah tiap di tes hasilnya beda jauh padahal jeda cuma bentar stripnya sering error enggak kebaca atau butuh darah banyak banget jadi boros enggak kepake menyesal beli karena enggak akurat sama sekali malah bikin bingung pakenya juga agak ribet enggak rekomen sama sekali,0
saya belum menerima barang nya sandal bata obama no sudah upayakan diskusi ke toped suruh mengaupload foto bagaimana mau saja enggk mohon di cek lagi transaksi atas nama mau ahmada umbara tasikmalaya satu invoice dengan pesanan anak bubblegumers selesai tapi enggak dari toko ini silakan resi pun tidak pernah,0
sudah tertulis buble tapi enggak ada bublenya untung pecah mau komplain nanggung uang ribu,0
bukan dendeng daging sapi asli semacam campuran,0
barang rusak di charge hp enggak ngisi sudah ee tau menghilang susut lagi mengira changer coba dengan kabel lain bagus besoknya masih juga begitu ya ternyata barangnya yang tidak,0
menyesal banget beli kalung emas ini mengira bkl kinclong taunya berapa hari langsung luntur jadi kayak kuningan karatan enggak rekomen deh rugi banget duit gue mana enggak bisa dibalikin lagi zzzzz titik,0
toko tidak mengirim mengirimkan barang sampai gagal pickup entah apa yang membuat kendala admin sangat profesional memang pada enggak benar saya juga tidak tahu yang jelas semua berbelit dan pesan hari minggu dikirim rabu ini official store tapi sepertinya perlu dipertimbangkan lagi karena pelayanan baik para pekerjanya enggak bungkus juga cuma kardus doang tanpa dilapis apapun,0
ssd eksternal ini parah banget enggak sesuai iklan lemot dan cepat panas data malah hilang menyesal banget enggak rekomen sama sekali,0
wax apaan ini bau gula merah versi encer dan manis bikin lengket satu badan dna tidak bisa kering bfungsi sesuai deskripsi komplain di diamkan bunag duit saja,0
pesan lain warna dikirim yang sama kecewa sih tapi ya sdhlah,0
susu almondnya zonk teksturnya aneh banget kayak ada pasirnya terus enggak ada rasa almondnya sama sekali mana mahal lagi kecewa berat titik,0
barang tidak masalah namun yang saya sesalkan adalah seller kurang informatif stock harusnya diinfolak dahulu bukan langsung dikirim ini malah tanpa pemberitahuan jadi harus smencari lagi kekurangan barangnya bad service,0
novelnya benar enggak jelas alurnya muter enggak karuan tokohnya flat banget kayak enggak punya emosi sudah memaksakan baca sampai tengah tapi bosan parah akhirnya enggak lanjut menyesal beli padahal harganya lumayan jauh banget dari ekspektasi benar mengecewakan enggak rekomen samsek,0
barang yang dikirimkan tidak bisa dipakai rusak meminta solusi via chat ditanggapin seller kurang bertanggung jawab dalam hal garansi cacat berdalih di tes normal sebelum dikirim tetapi saat sampai lepas tangan ya sudah lah,0
serumnya bikin breakout parah muka jadi kilang minyak bruntusan dimana enggak cocok banget sama kulit gua yang sensitif ini menyesal banget beli mana hrganya lumayan pula bikin trauma pakai skincare lagi ampun deh enggak rekomen,0
sangat tidak puas dengan pelayanannya barang yang dikirim bukan saya pesan,0
bungkusannya kayak deh pernah di buka asal aslan lecek semua fotonya,0
mouse gaming ini parah banget sensornya enggak akurat buat main game fps gerakannya mengaco parah material juga murahan baru bentar pakai sudah mulai error tombolnya enggak rekomen blas menyesal parah beli mouse ini buang duit doang mending cari yang lain saja deh jangan sampai tertipu kayak gue,0
barang ini tidak dikirimkan next mohon lebih diperhatikan,0
kecewa banget sama teh ini sudah diseduh lama warnanya enggak keluar keluar rasae juga hambar kayak air rendeman apa enggak wangi sama sekali beda banget sama yang biasa menyesal beli buang duit saja enggak rekomen deh produk ini parah banget kualitasnya,0
tas tote nya tipis banget jahitan amburadul baru dipakai seminggu sudah jebol mana warnanya beda jauh sama yang di foto enggak rekomen deh menyesal beli disini kapok lain kali mikir dulu sebelum order,0
motifnya tidak seperti yang ada gambar kecewa,0
pesan sampai tujuan tanggal tanggal lama banget kakak padahal pakai jne ya,0
jujur tadinya enggak mau mengasih bintang jelek sebelum kirim enggak bilang kalo barang kosong tiba sampai dikasih tulisan bakso cuanki oke saya maklumin terus admin bakal dikirim jumat tunggu sudah seminggu ada kabar saya tanyakan mau keesokan harinya eh benar saja hari ini kan nya ambil mbak makan,0
panci setnya tipis banget baru dipakai sekali sudah penyok gagangnya juga ringkih enggak worth itu sama harganya menyesal beli disini mengira stainlessnya tebal kayak di gambar benar zonk mana lama lagi pengirimannya,0
sneakersnya bikin lecet parah enggak nyaman dipakai solnya keras banget jahitan enggak rapi lemnya juga kelihatan menyesal beli disini harga enggak sesuai kualitas bikin kaki sakit ogah banget pakai lagi enggak rekomen deh,0
polytron memang ngsat beli mesin cuci baru bulan sudah jebol dinamonya servis lama banget teknisi enggak becus nyucinya enggak bersih malah bikin baju rusak menyesal banget beli ini barang kapok deh mending merk lain saja enggak rekomen titik,0
aduh menyesal deh beli kursi plastik ini bahannya tipis banget enggak kokoh kayak mau patah kualitasnya jelek parah enggak rekomen banget,0
pulpennya macet mulu tinta kayak air boros banget enggak rekomen deh menyesal beli menulis juga jadi enggak enak mana licin banget lagi parah top,0
drone lipatnya ringkih banget terbangnya oleng kayak mabok kamera buram batre borosnya amit enggak rekomen deh menyesal belinya mending beli merk lain saja toped payah,0
jaketnya tipis banget jahitannya enggak rapi brudul sana sini warnanya juga beda jauh sama foto kayak jaket bekas enggak rekomen banget menyesal beli disini mending beli di toko sebelah lebih jelas kualitasnya toped payah nih brgnya jelek banget,0
aki mobilnya zonk baru dipakai seminggu sudah tekor mulu bikin emosi jiwa enggak rekomen banget deh menyesal parah beli disini bikin ribet,0
barang yang diterima beda dengan saya pesan bikin kecewa jelas nomor seri terima mulai dari kasus ada warna gold di bagian depan tapi silver semua lalu strap juga adapun pengait bahan bukan webbing macam stainless trnyta hitam harga lumayan haduuhh payah,0
bagian saku kiri kemeja menampak sobek tidak dijahit ada bolong sehingga kami harus menjahit ini semoga untuk pembeli berikutnya cacat pada pakaian dapat diperbaiki atau dijual kepada jadi mengulangi lagi kesalahan yang sama terima kasih atas waktu perhatiannya,0
tenda ini jelek banget susah pasang rangkanya rapuh semalem kena angin dikit saja sudah doyong pas ujan malah bocor di mana enggak rekomen sama sekali buang duit doang ukurannya juga enggak sesuai deskripsi bahan tipis banget kayaknya gampang sobek menyesal asli beli ini kecewa banget,0
beli hair dryer ini zonk habis panasnya enggak stabil kadang enggak ngering banget kadang panas kebangetan baru pakai bentar motornya bunyi aneh kualitas jelek banget enggak sesuai hrga menyesal deh beli ini benaran enggak rekomen,0
barang rusak dijual kipas kagak muter,0
figurnya ringkih banget catnya juga asalan enggak rapi blas sendinya longgar posenya jadi aneh beli menyesal banget fix mending nabung beli yang lain deh,0
coklat silverqueen nya parah banget sampai sini sudah mleleh semua packing nya juga jelek bikin hancur enggak rekomen deh menyesal banget beli,0
blousenya kayak lap ruffle nya juga aneh jaitan enggak rapi bahan panas banget menyesal beli disini enggak rekomen titik,0
kompor tungku ini parah banget deh susah dinyalain apinya kecil enggak stabil material ringkih banget kelihatan murahan menyesal beli buang duit enggak rekomen,0
kecewa banget sama susu uht ini rasanya tuh beda banget dari yang biasa aneh begitu kayak basi dikit padahal expirednya masih lama aromanya juga enggak enak bikin malas minum pengiriman sih cepat tapi produknya zonk parah enggak rekomen sama sekali buat yang mencari susu enak menyesal beli banyak menyesal banget deh pokoknya,0
lampu led motornya zonk baru dipakai seminggu sudah kedap kedip kayak disco rusak mana enggak terang lagi bahaya banget buat malam menyesal beli disini enggak rekomen titik,0
minyak telonnya lengket banget enggak anget samsek malah bikin kulit anak merah gatal kualitasnya parah enggak sesuai harga menyesal banget beli ini buang uang enggak rekomen,0
menyesal banget beli rice cooker digital ini nasinya enggak mateng sempurna malah kadang gosong timer mengaco masak jadi ribet harganya mahal tapi kualitas ampas enggak rekomen blas,0
bajunya kok tidak sesuai dengan fotonya bahkan mereknya ada digunting,0
tidak bisa digunakan secara native harus menggunakan aplikasi tertentu disebutkan di deskripsi windshield rusak on arrival,0
rice cooker zonk masak nasi malah gosong padahal air sudah pas timer mengaco nasi jadi keras kayak batu enggak rekomen banget deh menyesal beli ini mending merk lain saja jauh lebih bagus kapok,0
gps nya lemot banget sinyal ilangan bikin nyasar mulu sudah begitu batrenya boros parah menyesal beli enggak rekomen sama sekali bikin emosi saja dijalan,0
ini bagaimana sih top up pubg nya lama banget enggak masuk sudah menunggu dari tadi pagi padahal butuh cepat buat main seller responnya lemot banget enggak jelas jawabannya rugi menunggu enggak rekomen parah mencari toko lain saja deh yang prosesnya cepat ampas banget ini toko,0
hoodie tipis banget jaitan enggak rapi wrnanya juga beda sama yang di foto menyesal banget beli disini enggak rekomen sama sekali bahan panas ukuran juga enggak sesuai,0
beli mainan ini menyesal banget enggak worth itu ringkih anakku enggak suka malah menangis terus bikin emosi saja titik,0
busa tipis ukuran kecil sekali pakai sobek harga mahal,0
kopinya asem banget enggak kuat maag gua roasted nya gosong apa bagaimana nih bikin perut mules enggak rekomen buat yang sensitif lambungnya zonk bagus di awal doang lama ampasnya banyak banget sudah begitu hrganya mahal pula menyesal beli,0
proses pengirimannya agak wak itu seminggu untuk sampai kerumah,0
barang sudah diterima dengan baik maaf reviewnya telat,0
memang lebih murah dari yang lain tapi rata sudah tidak fresh lagi,0
beli box ini menyesal banget lemotnya meminta ampun aplikasinya sering force close remote nya enggak responsif gambar juga pecah zonk deh pokoknya,0
pengiriman laptop dari toko tidak dicek dahulu yang dikasih ke pembeli layar pecah kardus rusak padahal pengemasan ada menghabiskan waktu saja buat klaim tokopedia berminggu minggu baru berhasil pihak asuransi ternyata sudah verified menjamin pelayanan ini buruk respons cepat saat awal beli saja dikomplen sangat lama mengulur mau ditanggung jawab jelas komplain langsung di hari berikutny setelah paket dibuka seharusnya bisa tukar unit terus apa gunany ditulis di deskripsi garansi hari cukup terakhir disini di sini terima kasih,0
eargasm palsu bass nya boomy enggak jelas treble nya bikin sakit kuping kabelnya ringkih banget baru seminggu sudah mau putus menyesal beli mending buat beli pop ice saja deh enggak rekomen,0
bassnya zonk habis nada fals semua senarnya karatan neck nya bengkok pula sound enggak jelas buzzing parah beli menyesal banget mana mahal lagi enggak rekomen blas bikin emosi saja ini mah mending beli yang lain deh titik,0
barang tidak dapat dipergunakan seperti yang di promosikan sampah,0
reel pancing ini enggak sesuai yang diharapin baru dipakai sebentar sudah kasar banget suaranya enggak muter lancar jadi susah menarik ikan bahan kayaknya murahan deh cepat rusak nih kecewa parah,0
bagus untuk visuall cuma quality nya,0
kopi tuku susu arennya kemanisan banget arennya kebanyakan kopinya enggak kerasa blas bikin eneg mana encer banget lagi enggak rekomen zzz,0
barang tidak sesuai,0
barang diterima dengan baik tapi sayang baterenya sudah soak,0
asinnya kebangetan enggak bisa dimakan zonk banget menyesal beli mana mahal lagi enggak rekomen titik,0
ini si bukan mobil hotwheels enggak sesuai sama iklan mengecewakan,0
barang rusak sebagian,0
tombol hapus tidak berfungsi,0
ranjang bayi sumpah jelek banget bahan tipis rangka goyang enggak kokoh mau dipakai buat bayi malah enggak aman cat nya juga gampang ngelupas dikit bahaya banget benar enggak sesuai ekspektasi enggak rekomen sama sekali menyesal beli buang duit,0
pashminanya tipis banget menyesal beli mana warnanya enggak sesuai foto lagi bahana kasar parah enggak rekomen deh buat yang mencari pashmina bagus kecewa berat,0
barang palsu kalau original bagian ujung colokan lightning nya berwarna abu ini warna putih di plat usb juga seperti gbr produk yang palsu kiri adalah dibeli toko kanan kabel saat beli handphone,0
pas datang lem nya kebuka dicobain sudah rada alot,0
spesifikasi barang kurang lengkap dipakai dewasa enggak bisa hanya sampai leher,0
serum ini parah banget enggak ngefek sama sekali di kulitku malah jadi breakout kusam minyakan teksturnya lengket enggak nyaman baunya juga enggak enak menyesal banget beli mahal enggak worth itu sama sekali enggak rekomen buat siapapun benar zonk buang duit doang enggak bagus blas kecewa parah,0
asin ampuunya enggak tertolong meskipun sudah dicuci seperti goreng garam setelah digoreng bisa terlihat banyak nya ya mengendap di bawah minyak dan masih juga serasa makan ada rasa ikan sama sekali,0
jelek panjang dan lebar enggak rata akhirnya bukan terlihat bagus malah saya copot,0
jujur kecewa banget beli kopi bubuk ini ekspektasi enggak sesuai realita benaran zonk habis deh rasanya tuh enggak karuan asem campur pahit enggak enak banget bikin perut enggak nyaman aromanya juga enggak keluar sama sekali kayak kopi instan buang duit banget sumpah enggak bakalan beli lagi kapok deh enggak rekomen sama sekali,0
bumbu kemanisan ini bukan kimchi bumbunya jauh banget,0
sering disconnect kadang tidak berfungsi autocatch,0
sepatu formalnya mengecewakan banget bahan keras enggak nyaman dipakai bikin kaki sakit enggak rekomen produk ini sumpah,0
voucher amazon zonk enggak bisa dipakai kode invalid mulu deh hubungi cs ribet banget enggak ada solusi menyesal beli disini buang duit saja kapok,0
kualitas bukan foto asli tapi hanya cetakan digital dengan kretas rendah kami tidak bisa menggunakan ini untuk exhibition karena kualitasnya terlalu,0
bagus sih tapi sayang banget belum di pakai sudah sobek dikit dipinggirnya kalau mau kirim dicek dulu ya,0
sangat kecewa dan menyesal,0
kurang puas karena bahannya beda dengan yang digambar ekspektasi bahan tebal ternyt tipis banget,0
kualitas gitar elektriknya mengecewakan parah suaranya sumbang terus enggak bisa stabil distem fretnya tajem finishing kasar menyesal banget enggak rekomen sama sekali,0
untuk jepit ke mejanya loss enggak bisa ngunci sudah di coba dengan seal tape tapi terlalu longgar sehingga tidak nge lock boom arm nya bagus sayang jadi bingung pakenya karena ngelock,0
rugi sudah bayar instant delivery yang mahal tapi ternyata order tidak dicek dan lengkap pesanan seharusnya praktis cepat tuntas menjadi karena harus kirim ulang sangat kecewa belanja disini,0
paan enggak ada ngaruhnya samsek kecabut saja kagak,0
crochet hakpen nya ringkih banget gagangnya cepat patah benangnya juga brudul menyesal beli disini enggak rekomen titik,0
menyesal banget beli penyimpanan vakum ini sudah divakum rapet besoknya kembung lagi benaran enggak fungsi bocor terus kualitasnya parah enggak sesuai ekspektasi buang duit saja jangan beli deh enggak rekomen samsek produk jelek begini,0
sesuai gambar tapi sayang matrasnya licin kalo buat yoga,0
buku gambarnya di gulung alhasil jadi melengkung semua,0
warna tidak sesuai pesenan,0
packingnya kurang memuaskan,0
cat airnya parah banget warnanya pucet kayak air cucian beras enggak nutup sama sekali di kertas menyesal beli buang duit saja kualitasnya zonk total enggak rekomen,0
solar panelnya letoy banget ngisi daya lama ampun enggak sesuai deskripsi kapasitasnya juga bohong batre hp malah jadi drop menyesal banget beli power bank solar ini zonk total,0
packingnya kurang banget ujung ujungnya pada lecet jumlah lengkap sesuai order,0
menyesal beli printer portable ini hasil print buram banget tinta borosnya ampun deh koneksi wifi juga putus menyambung terus bikin emosi enggak rekomen banget mending beli merk lain saja deh zzzz,0
beli tidak bisa orang rusak bilangnya sudah dicek tapi kok enggak ya,0
warna yang pesan tidak sesuai,0
parah banget printer ini tinta boros banget baru ngeprint dikit sudah kedip meminta ganti mana hasil print juga jelek sering garis begitu enggak rekomen deh sumpah buang waktu duit saja beli ini menyesal,0
laptop gaming ini bikin kecewa banget baru bentar dipakai main game langsung lag parah panasnya juga kebangetan baterai boros banget enggak tahan lama kualitas bodi kerasa ringkih enggak kokoh sama sekali menyesal sudah beli enggak sesuai enggak rekomen sama sekali,0
oven listriknya parah banget deh panasnya enggak rata sama sekali kue gosong di sisi tapi tengahnya malah mentah kontrolnya juga susah dipakai enggak akurat benar menyesal beli produk ini buang duit saja enggak banget deh enggak rekomen,0
parfumnya zonk banget baunya kayak baygon campur minyak tanah bikin pusing enggak rekomen menyesal beli mana mahal lagi ampun dj,0
tinta printer ini bikin emosi hasil nge print bleberan mulu boros tinta banget kertas juga jadi ikutan rusak mana cepat banget kering lagi tintanya menyesal beli enggak rekomen blas,0
jogger erigo jahitannya enggak rapi benangnya pada keluar baru dicuci sekali sudah luntur parah warnanya jadi aneh banget bahannya juga panas enggak nyaman dipakai lama menyesal beli disini enggak rekomen titik,0
barang dibilang ready enggak taunya dikirim main refund saja,0
kaosnya ternyata menerawang banget enggak sesuai ekspektasi bahan kasar jahitan amburadul sudah begitu pas dicuci langsung luntur menyesal banget beli di sini enggak rekomen buat yang mencari kualitas mending cari toko lain saja deh,0
enggak jelas banget nih top up playstore nya kode nya pas dipakai enggak valid bikin emosi saja sudah menunggu lama ternyata zonk buang duit sumpah rugi,0
baterai ngedropan tiap jam habis padahal cuman stand isinya enggak ada dusbook,0
barang dibungkus pakai bubblewarp terus pecah enggak tau dari jasa kirimnya atau pengemasannya selain itu lama banget asli lumayan kecewa,0
slow cooker ini payah banget masak daging jam saja masih alot parah panasnya enggak stabil samsek menyesal banget beli ini enggak sesuai deskripsi mengecewakan,0
bahan tipis sekali,0
estimasi proses pesanan hari bung ini online platform kalo enggak siap cepat menuhin customer secara jualan offline saja beli buat dipakai segera dan kalau ada apalah itu ditulis di deskripsi produk tanya dulu baru diinfo pemesanan juga efeknya ke kemasan cuma dibungkus bubble wrap tipis terbayang yang apes barangnya dilempar jadi hancur isinya jangan pernah janjiin barang akan saat weekend karena kalian libur,0
tenda ini kualitasnya parah banget baru buka saja sudah kerasa bahannya tipis banget gampang sobek kayanya pas dicoba pasang rangkanya juga enggak kokoh goyang begitu yang paling parah resletingnya macet dari awal enggak rekomen banget deh buang duit menyesal beli produk ini,0
sangat buruk menanggapi respon pembeli katanya ada garansi tapi kerusakan malah tidak direspon,0
voucher zonk enggak kepake deh di redeem orang duluan rugi banget penjual enggak amanah parah menyesal beli disini titik,0
kecewa belinya asli packing berantakan kardus penyok bawahnya sudah kayak bekas di pakai kecewalah pokoknya tolonglah bagusin,0
admin toko ini tidak punya sopan santun bukannya cari solusi masalah malah emosional dan hina pembeli enggak punya etika sekolah,0
charger wireless abal baru dipakai seminggu sudah rusak ngecasnya lelet banget hp jadi panas enggak rekomen sama sekali menyesal beli bikin emosi saja nih titik,0
buseet deh itemnya cuma menit doang habis itu luntur lengket malah menarik debu enggak rekomen banget rugi bandar beli beginian bikin ban butek,0
kecewa banget sama jilbab segi empat ini bahan menerawang parah enggak nyaman dipakai seharian pinggiran juga enggak rapi enggak bagus menyesal,0
batt nya cepat habis bukan seperti nokia yang terdahulu,0
ini laptop ini nya parah banget deh lemotnya meminta ampun buat buka beberapa aplikasi saja langsung nge hang engselnya juga kayak mau patah enggak kokoh sama sekali pas mode tablet menyesal banget beli produk ini enggak sesuai harga buang duit saja batre juga boros,0
boba jiwa toast ewww manisnya lebay banget toastnya keras bobanya enggak kenyal malah kayak jelly murahan bikin eneg enggak lagi deh beli ini menyesal banget mana mahal pula jijik,0
coklat monggo duh manisnya lebay banget teksturnya juga enggak enak kayak lilin bikin eneg menyesal beli enggak rekomen mending beli coklat lain deh titik,0
pinknya tipis dan menerawang pengirimannya buruk barang baru dikirim minus beberapa jam sebelum batal otomatis padahal hari setelah order penjual sudah diingatkan via dm tapi malah disuruh sabar tanpa diberi alasan status masih tetap dalam proses mungkin menunggu orderan besar biar sekalian,0
produk yang dikirim berbeda dengan foto tertera,0
asli nih alat bikin roti parah banget hasilnya bantet terus enggak sesuai sama yang dibilang di iklan rugi deh beli,0
keyboardnya zonk banget suara cempreng enggak enak didenger jauh beda dari iklan tuts murahan kopong goyang menyesal parah beli ini rugi duit enggak rekomen buat yang mencari keyboard bagus cari lain saja ampas,0
bareng datang enggak sesuai pict bisa pakai rusak pengaturan aliran air nya itung itungamal saja hrg flashsale dan ongkir,0
blender zonk baru beli sudah rusak motornya lemah banget buah keras dikit lngsng nyerah jangan tertipu deh menyesal banget beli ini enggak rekomen sama sekali kapok,0
sendalnya tipis banget solnya cepat jebol enggak nyaman dipakai licin pula bikin lecet kaki menyesal beli disini titik,0
celana jeans jelek banget kualitasnya ukurannya enggak sesuai deskripsi sama sekali jadi enggak pas dipakai bahan tipis murahan kasar enggak nyaman jahitan asalan sudah ada yang putus benangnya risleting seret menyesal banget beli buang duit saja enggak rekomen samsek pokoknya,0
kurang responsibility when complaint,0
prosesor ini enggak stabil blas baru dipakai sbntar sudah sering crash bikin pusing pekerjaan jadi lambat banget kecewa parah mending cari yang lain saja enggak rekomen sama sekali produk gagal nih,0
susah banget aktivasinya langganan spotify ini sudah mengikuti petunjuk tetap enggak bisa enggak worth itu beli buang duit seller lelet respon menyesal,0
ini majalah lifestyle paling jelek yang pernah gue baca kontennya enggak menarik membosankan banyak iklan doang harganya juga enggak worth itu banget menyesal beli buang duit enggak rekomen deh,0
menyesal banget beli tablet ini asli enggak guna drivernya susah install bikin pusing kualitas parah pas dipakai gambar lag parah garisnya putus enggak akurat pennya juga enggak responsif benaran buang duit enggak rekomen deh mending cari merk lain yang lebih bagus sangat kecewa payah habis ini produk,0
riject benar kecewa langganan bukan cuma beli sekali tapi barang enggak di cek saat mau packing,0
menyesal banget beli vacuum ini sedotannya lemah parah debu enggak keambil semua kualitas plastiknya rapuh banget berasa enggak awet pakai bentar sudah panas enggak rekomen deh mending cari merk lain buang duit saja vacuum payah,0
ban tubelesnya licin banget di jalan basah enggak rekomen buat yang sering lewat jalanan becek baru dipakai bentar sudah benjol pula parah bikin ngeri pas nikung kapok beli merk ini zonk banget deh mending beli yang lain saja,0
parah banget ini puzzle piece nya enggak pas semua susah nyambunginnya bikin kesel bahan juga tipis gampang rusak menyesal banget beli enggak rekomen sama sekali buang duit doang kualitasnya jauh dari harapan,0
enggak ada gunanya atc ini tetap dikasi bubble bikin rugi saja,0
maaf gan bintangnya cuma ketika dipasang di laptop saya gambar yang dihasilkan dari usb ke hdmi resolusinya malah turun,0
order minggu sampainya rabu lambat nya meminta ampun di tanyakan baru info kalau overload orderan itupun selasa dikirim enggak ada konfirmasi awal tanggungjawab,0
tenda kempingnya zonk habis baru dipakai sekali langsung sobek bahannya tipis banget enggak kuat angin menyesal beli disini enggak rekomen titik,0
hoverboardnya ringkih banget baru dipakai sekali sudah rusak enggak worth itu sama sekali batre juga boros parah menyesal beli disini jangan tertipu deh titik,0
batre boros banget enggak sampai sejam ngrekam sudah lowbat hasil videonya juga buram kalah jauh sama hp kentang menyesal banget beli ini titik,0
celananya kayak kolor jahitannya amburadul bahannya panas banget warna enggak sesuai foto sudah begitu pas dicuci langsung melar enggak rekomen banget deh menyesal beli disini,0
botol susu ini parah banget baru pakai sekali sudah bocor parah sampai tumpah kemana mana bikin baju bsh menyesal beli yang ini kualitas jelek enggak sesuai hrg enggak rekomen banget ini mah,0
lampu led nya bikin aki tekor enggak nyala terus boros banget listriknya menyesal beli mendingan pakai lilin saja sekalian parah titik,0
termometer digital ini sumpah enggak bagus sama sekali angkanya mengaco banget diulang tetap beda jauh enggak bisa diandelin buat cek suhu anak menyesal banget deh enggak rekomen parah,0
saya kecewa di tunggu tidak ada respon yang baik dari penjual nya,0
asli kecewa banget sama gitar ini suaranya sumbang enggak karuan ada senar yang buzz parah necknya juga kasar action tinggi bikin tangan pegel benaran enggak rekomen deh sudah begitu finishingnya juga jelek,0
handphone mati tidak bisa digunakan,0
pesanan enggak sesuai dengan yang gambar,0
tasnya tipis banget baru dipakai hari juga sudah sobek jahitannya enggak kuat anakku jadi sedih buku nya pada jatuh enggak rekomen deh menyesal banget beli disini,0
coco krunch duh zonk banget sudah kemanisan coklatnya enggak berasa malah bikin eneg teksturnya juga lembek enggak kriuk sama sekali beli sekali nyeselnya sampai lebaran enggak rekomen,0
barangnya enggak jelas masa beli dikirim dua,0
silverqueen sekarang zonk dulu enak banget sekarang kok malah giung banget ya coklatnya juga enggak seenak dulu menyesal beli titik,0
lama banget sampainya enggak terlalu rekomen untuk beli seminggu lebih,0
ukurannya tidak sesuai pesan dikirim,0
rasanya kayak enggak worth itu,0
pengiriman lama lokasi toko saya di jakarta ternyata kirim dari yogyakarta,0
teh botolnya kemanisan banget jadi enek enggak segar blas malah bikin aus enggak lagi deh beli disini kapok,0
dibagian kantong sebelah kirinya robek,0
pesan power bank mah datengnya zonk banget enggak sesuai spek deh kapasitasnya berasa cuma mah cas hp berapa kali doang sudah habis ngisi dayanya juga lama banget bikin malas pakai benar enggak rekomen menyesal beli,0
scannernya lemot banget hasil scan buram enggak jelas menyesal beli mana mahal lagi bikin emosi saja ampas,0
ada cacat pada saat sampai di rumah,0
wipol zonk bau nya enggak ilangin pesing kucing malah nyampur jadi makin bikin mual lantai lengket pula enggak rekomen banget deh menyesal beli titik,0
kacamata ini benaran parah banget sih kualitasnya enggak sesuai banget sama gambar kelihatan murahan banget pas di pegang lensanya juga kayak enggak ada proteksi silau sama sekali pakai bentar saja sudah kerasa enggak nyaman di mata menyesal banget beli produk ini benaran zonk jangan sampai ada yang tertipu deh,0
bedak ternyata bikin kulit babyku iritasi parah enggak cocok blas malah bruntusan merah semua menyesal banget beli mana gede lagi huhuhu,0
kunci kombinasi zonk angka enggak jelas macet pula sudah begitu ringkih banget kayak mau jebol mana susah di reset lagi bikin emosi jiwa enggak rekomen sama sekali menyesal beli kapok,0
segel rusak agak ragu sih dengan kualitas nya sempat komplain disertakan video unboxing saat paket datang tapi sama penjual direspons negative yasudahlah kapok beli disini,0
senter apaan nih baru dipakai bentar sudah soak batrenya enggak sesuai deskripsi menyesal banget beli disini enggak rekomen bagus juga kagak,0
shieldnya retak dan penjual tidak mau bertanggung jawab padahal saya sudah coba bicara baik di inbox sama sekali toko ini,0
buset deh casing ringkih banget fan nya berisik airflow kayak kentut rgb nya norak habis enggak bisa disetel kabel manajemen ampas sempit pula menyesal beli zonk total mending beli yang lain deh enggak rekomen blas,0
alat panggang nya pas datang sudah penyok parah kayak habis di banting enggak bisa di pakai sama sekali kualitas sampah menyesal banget sudah beli jangan ada yang beli deh,0
